time,i_out
0.11684,77.6873910072754
0.11688,77.6873910072754
0.11692,77.6873910072754
0.11696,77.6873910072754
0.117,77.6873910072754
0.11704,77.6873910072754
0.11708,77.6873910072754
0.11712,77.6873910072754
0.11716,77.6873910072754
0.1172,81.7191058436944
0.11724,81.7191058436944
0.11728,81.7191058436944
0.11732,81.7191058436944
0.11736,81.7191058436944
0.1174,81.7191058436944
0.11744,81.7191058436944
0.11748,81.7191058436944
0.11752,81.7191058436944
0.11756,81.7191058436944
0.1176,83.9881312166313
0.11764,83.9881312166313
0.11768,83.9881312166313
0.11772,83.9881312166313
0.11776,83.9881312166313
0.1178,83.9881312166313
0.11784,83.9881312166313
0.11788,83.9881312166313
0.11792,83.9881312166313
0.11796,83.9881312166313
0.118,71.1516478166862
0.11804,71.1516478166862
0.11808,71.1516478166862
0.11812,71.1516478166862
0.11816,71.1516478166862
0.1182,71.1516478166862
0.11824,71.1516478166862
0.11828,71.1516478166862
0.11832,71.1516478166862
0.11836,71.1516478166862
0.1184,81.7141880408137
0.11844,81.7141880408137
0.11848,81.7141880408137
0.11852,81.7141880408137
0.11856,81.7141880408137
0.1186,81.7141880408137
0.11864,81.7141880408137
0.11868,81.7141880408137
0.11872,81.7141880408137
0.11876,81.7141880408137
0.1188,76.178819470608
0.11884,76.178819470608
0.11888,76.178819470608
0.11892,76.178819470608
0.11896,76.178819470608
0.119,76.178819470608
0.11904,76.178819470608
0.11908,76.178819470608
0.11912,76.178819470608
0.11916,76.178819470608
0.1192,91.1195283554801
0.11924,91.1195283554801
0.11928,91.1195283554801
0.11932,91.1195283554801
0.11936,91.1195283554801
0.1194,91.1195283554801
0.11944,91.1195283554801
0.11948,91.1195283554801
0.11952,91.1195283554801
0.11956,91.1195283554801
0.1196,81.7159226679886
0.11964,81.7159226679886
0.11968,81.7159226679886
0.11972,81.7159226679886
0.11976,81.7159226679886
0.1198,81.7159226679886
0.11984,81.7159226679886
0.11988,81.7159226679886
0.11992,81.7159226679886
0.11996,81.7159226679886
0.12,82.7674559897502
0.12004,82.7674559897502
0.12008,82.7674559897502
0.12012,82.7674559897502
0.12016,82.7674559897502
0.1202,82.7674559897502
0.12024,82.7674559897502
0.12028,82.7674559897502
0.12032,82.7674559897502
0.12036,82.7674559897502
0.1204,88.3427726164972
0.12044,88.3427726164972
0.12048,88.3427726164972
0.12052,88.3427726164972
0.12056,88.3427726164972
0.1206,88.3427726164972
0.12064,88.3427726164972
0.12068,88.3427726164972
0.12072,88.3427726164972
0.12076,88.3427726164972
0.1208,69.4345439393749
0.12084,69.4345439393749
0.12088,69.4345439393749
0.12092,69.4345439393749
0.12096,69.4345439393749
0.121,69.4345439393749
0.12104,69.4345439393749
0.12108,69.4345439393749
0.12112,69.4345439393749
0.12116,69.4345439393749
0.1212,74.240310927152
0.12124,74.240310927152
0.12128,74.240310927152
0.12132,74.240310927152
0.12136,74.240310927152
0.1214,74.240310927152
0.12144,74.240310927152
0.12148,74.240310927152
0.12152,74.240310927152
0.12156,74.240310927152
0.1216,83.669496297895
0.12164,83.669496297895
0.12168,83.669496297895
0.12172,83.669496297895
0.12176,83.669496297895
0.1218,83.669496297895
0.12184,83.669496297895
0.12188,83.669496297895
0.12192,83.669496297895
0.12196,83.669496297895
0.122,84.5952200588867
0.12204,84.5952200588867
0.12208,84.5952200588867
0.12212,84.5952200588867
0.12216,84.5952200588867
0.1222,84.5952200588867
0.12224,84.5952200588867
0.12228,84.5952200588867
0.12232,84.5952200588867
0.12236,84.5952200588867
0.1224,77.6625706037647
0.12244,77.6625706037647
0.12248,77.6625706037647
0.12252,77.6625706037647
0.12256,77.6625706037647
0.1226,77.6625706037647
0.12264,77.6625706037647
0.12268,77.6625706037647
0.12272,77.6625706037647
0.12276,77.6625706037647
0.1228,87.7021526745014
0.12284,87.7021526745014
0.12288,87.7021526745014
0.12292,87.7021526745014
0.12296,87.7021526745014
0.123,87.7021526745014
0.12304,87.7021526745014
0.12308,87.7021526745014
0.12312,87.7021526745014
0.12316,87.7021526745014
0.1232,82.1596402242951
0.12324,82.1596402242951
0.12328,82.1596402242951
0.12332,82.1596402242951
0.12336,82.1596402242951
0.1234,82.1596402242951
0.12344,82.1596402242951
0.12348,82.1596402242951
0.12352,82.1596402242951
0.12356,82.1596402242951
0.1236,79.2651612040793
0.12364,79.2651612040793
0.12368,79.2651612040793
0.12372,79.2651612040793
0.12376,79.2651612040793
0.1238,79.2651612040793
0.12384,79.2651612040793
0.12388,79.2651612040793
0.12392,79.2651612040793
0.12396,79.2651612040793
0.124,76.0512328892796
0.12404,76.0512328892796
0.12408,76.0512328892796
0.12412,76.0512328892796
0.12416,76.0512328892796
0.1242,76.0512328892796
0.12424,76.0512328892796
0.12428,76.0512328892796
0.12432,76.0512328892796
0.12436,76.0512328892796
0.1244,81.9677089238679
0.12444,81.9677089238679
0.12448,81.9677089238679
0.12452,81.9677089238679
0.12456,81.9677089238679
