"Time","c script:Secondary Voltage","c script:Primary Current"
0.66360000000000008,998.08962818789462,136.19375577121582
0.66364000000000001,998.51511584688114,138.62235561194203
0.66368000000000005,998.57550868440558,141.19501512194469
0.66372000000000009,998.57302882600709,143.23528679169098
0.66376000000000002,998.54293017793577,144.35670590412494
0.66380000000000006,998.50154544282839,144.42101988622693
0.6638400000000001,998.45617465425414,143.50122395311013
0.66388000000000003,998.40999286104125,141.83314699956688
0.66392000000000007,998.36418055940555,139.75453604890484
0.66396000000000011,998.31916560579225,137.63842112793094
0.66400000000000003,998.27495891023557,135.82877139967394
0.66404000000000007,998.59169912169307,134.58819411658467
0.66408,998.62875722716183,133.49853179899586
0.66412000000000004,998.61714765379759,132.52414457305747
0.66416000000000008,998.58371518919796,131.72171984636367
0.66420000000000001,998.54101140807006,131.16519452221414
0.66424000000000005,998.4950172216686,130.90571349029744
0.66428000000000009,998.44838292906616,130.95324097499821
0.66432000000000002,998.40249097655146,131.27295140702213
0.66436000000000006,998.35797071287959,131.79239692507215
0.6644000000000001,998.31508046934937,132.41527202034436
0.66444000000000003,995.18089453033122,133.03864527188412
0.66448000000000007,994.45657476714757,138.40635818305572
0.66452,994.15818655303622,148.90782806635531
0.66456000000000004,994.05949575713782,163.18187071989394
0.66460000000000008,994.05611517242096,178.98029553047016
0.66464000000000001,994.1003542929044,193.83198324352952
0.66468000000000005,994.16990385345127,205.55857017780679
0.66472000000000009,994.25373655608803,212.63931077370933
0.66476000000000002,994.3454756002775,214.41121779062433
0.66480000000000006,994.4406426077237,211.10201469036434
0.6648400000000001,994.43388415376069,203.71402571470091
0.66488000000000003,994.50235888520604,193.95104842186174
0.66492000000000007,994.5789624313486,183.62644031649197
0.66496000000000011,994.65456042329197,174.43810067061062
0.66500000000000004,994.72497347871183,167.72800779771447
0.66504000000000008,994.78888773957613,164.31222798756141
0.66508,994.84671580354097,164.40655216839903
0.66512000000000004,994.89974421540614,167.65177098920404
0.66516000000000008,994.94962290803312,173.22580733348136
0.66520000000000001,994.99819773713466,180.01901401941569
0.66524000000000005,995.06940457440783,186.83587774059561
0.66528000000000009,995.12421147443229,192.55736714290734
0.66532000000000002,995.17733433820183,196.36742781958728
0.66536000000000006,995.23018544293814,197.83623802953645
0.6654000000000001,995.28269406415393,196.94766601258056
0.66544000000000003,995.33421582318715,194.06037118049161
0.66548000000000007,995.3837888059752,189.81471113827806
0.66552,995.43037106610711,185.00408145713865
0.66556000000000004,995.47332257367543,180.43542091236804
0.66560000000000008,995.51225392438346,176.80035181367802
0.66564000000000001,999.66000203613612,174.57719079168865
0.66568000000000005,1000.6094997930941,167.57776142458047
0.66572000000000009,1000.9807315588412,155.06268399449417
0.66576000000000002,1001.0813879919466,138.47534514043707
0.66580000000000006,1001.0561145162997,120.3500292560644
0.6658400000000001,1000.9719676733431,103.49186922567706
0.66588000000000003,1000.8600845861849,90.359546861292657
0.66592000000000007,1000.7353447103915,82.640529032531489
0.66596000000000011,1000.6054084539827,81.026751857613192
0.66600000000000004,1000.4748171759065,85.187034286981557
0.66604000000000008,998.89566517912283,93.912642086749969
0.66608000000000001,998.45341244779956,107.68083316912914
0.66612000000000005,998.21715230070481,124.6354224499991
0.66616000000000009,998.08145306669599,142.16782167230627
0.66620000000000001,997.99764927946455,157.63047549745224
0.66624000000000005,997.94299374662762,168.86643110794381
0.66628000000000009,997.90604405485522,174.55207878806692
0.66632000000000002,997.88020176969894,174.34902153602647
0.66636000000000006,997.86089322172529,168.87293197042956
0.6664000000000001,997.84460461698905,159.50912033625343
0.66644000000000003,1002.2314623379112,148.1211552339839
0.66648000000000007,1003.1753168224693,129.76296622165415
0.66652,1003.4989259838462,105.56042206365954
0.66656000000000004,1003.5364941143395,78.805617512744234
0.66660000000000008,1003.4439649700523,53.502174931067202
0.66664000000000001,1003.2933577083946,33.319597410837986
0.66668000000000005,1003.1178960537316,20.884037958663754
0.66672000000000009,1002.9335061764122,17.390582178643896
0.66676000000000002,1002.7481203579307,22.520612199691772
0.66680000000000006,1002.5662921642662,34.626338043135
0.6668400000000001,996.94132114833155,51.116988892209392
0.66688000000000003,995.5869618648843,77.631228890569432
0.66692000000000007,994.98233978694248,111.97424845572561
0.66696000000000011,994.7315941662149,149.33909186449472
0.66700000000000004,994.65409683650296,184.17166742844449
0.66704000000000008,994.66628639643955,211.51103324796648
0.66708000000000001,994.72773964350984,227.89667605552992
0.66712000000000005,994.81684631770418,231.85515330785336
0.66716000000000009,994.92017136042875,223.98149313482281
0.66720000000000002,995.02794296687409,206.66473151883832
0.66724000000000006,997.45939768011795,183.54682275231949
0.6672800000000001,998.06730676825271,155.19959907372038
0.66732000000000002,998.33828699286209,125.31281312281322
0.66736000000000006,998.44662046606766,98.162687845047884
0.6674000000000001,998.47456148321851,77.50539339788368
0.66744000000000003,998.46118066961992,65.855815878829645
0.66748000000000007,998.4261432855867,64.127712141918153
0.66752,998.38049448187576,71.606674078828334
0.66756000000000004,998.33115125830398,86.203647113253368
0.66760000000000008,998.28307066138018,104.91207672957795
0.66764000000000001,997.31990481780133,124.36986465856261
0.66768000000000005,997.07973800108982,142.87219545283966
0.66772000000000009,996.97454734252051,158.09512765776628
0.66776000000000002,996.93644042418555,168.18704408417827
0.66780000000000006,996.93245253966404,172.16015001715002
0.6678400000000001,996.94585402892187,170.03035782943971
0.66788000000000003,996.96741729186135,162.74950582368982
0.66792000000000007,996.99137137816501,151.97887876771117
0.66796000000000011,997.01397422240336,139.76465569444275
0.66800000000000004,997.0330361883457,128.18026538223924
0.66804000000000008,997.01136426342759,118.99714902479079
0.66808000000000001,997.01282613171372,113.49090548460261
0.66812000000000005,997.01502828015123,112.19479282612211
0.66816000000000009,997.01648976696765,114.91332834830185
0.66820000000000002,997.0174669398192,120.82958008688928
0.66824000000000006,997.01898564709461,128.69795455309099
0.6682800000000001,997.02210416210926,137.08343558746211
0.66832000000000003,997.02777432812479,144.60819264572771
0.66836000000000007,997.03623814953596,150.16382099317929
0.66840000000000011,997.0473795069579,153.06116495385709
0.66844000000000003,993.26385924075407,153.09823118502024
0.66848000000000007,992.43451895449925,156.4618938052501
0.66852,992.12634558413788,164.36955714301811
0.66856000000000004,992.0609092590646,176.10198048247275
0.66860000000000008,992.10923109744351,189.88810489953133
0.66864000000000001,992.2120368072824,203.55916136058013
0.66868000000000005,992.34189459536833,215.05695754292515
0.66872000000000009,992.48558653567591,222.80823304646384
0.66876000000000002,992.63602713321018,225.95439801368815
0.66880000000000006,992.78845701907437,224.43240915848452
0.6688400000000001,996.64800567359202,218.91512828499395
0.66888000000000003,997.62753379554022,204.91181158561551
0.66892000000000007,998.07864890784492,183.35787640692621
0.66896000000000011,998.27655563086739,157.40427638001833
0.66900000000000004,998.35112197608225,131.12274771559603
0.66904000000000008,998.36299194068181,108.49207347849332
0.66908000000000001,998.34095901221508,92.643997635887601
0.66912000000000005,998.29965232581367,85.388073454406737
0.66916000000000009,998.24756011695138,87.023565405019113
0.66920000000000002,998.19064391822087,96.4253731426153
0.66924000000000006,998.34024157574413,111.35358387375446
0.6692800000000001,998.33256266644241,128.58908378538274
0.66932000000000003,998.30257159283406,145.07061852049199
0.66936000000000007,998.26696101238963,158.21468051140172
0.66940000000000011,998.23310984661816,166.24565973614153
0.66944000000000004,998.20343226483112,168.3825945537595
